variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,gold_span_start,gold_span_end,needle_span_start,needle_span_end,n_distractor_spans,gold_mass,gold_max,gold_rank,needle_mass,distractor_mass,argmax_token_index,argmax_in_gold,argmax_in_needle
literal,1235,8192,8192,0.5,822782,23,4,4102,4108,4091,4115,1,0.031055450439453125,0.021240234375,10,0.3921854496002197,0.014650821685791016,0,0,0
literal,1235,8192,8192,0.5,822782,20,3,4102,4108,4091,4115,1,0.0009921789169311523,0.00037384033203125,40,0.025153562426567078,0.0008943080902099609,8179,0,0
literal,1236,8192,8191,0.5,659279,20,7,4088,4094,4077,4101,1,0.0012731552124023438,0.0004100799560546875,33,0.003919839859008789,0.00771331787109375,8190,0,0
literal,1236,8192,8191,0.5,659279,21,11,4088,4094,4077,4101,1,0.462158203125,0.1298828125,1,0.6013765335083008,0.0792388916015625,4091,1,1
literal,1236,8192,8191,0.5,659279,22,7,4088,4094,4077,4101,1,0.4866504669189453,0.47265625,1,0.7866714000701904,0.02397477626800537,4088,1,1
literal,1236,8192,8191,0.5,659279,18,3,4088,4094,4077,4101,1,0.013294219970703125,0.0034637451171875,34,0.1213763952255249,0.024845123291015625,8183,0,0
literal,1236,8192,8191,0.5,659279,17,10,4088,4094,4077,4101,1,0.0009140968322753906,0.000209808349609375,91,0.10960245132446289,0.008914947509765625,0,0,0
literal,1236,8192,8191,0.5,659279,20,8,4088,4094,4077,4101,1,0.00042176246643066406,0.000232696533203125,28,0.0022294933442026377,0.0009191036224365234,8189,0,0
literal,1236,8192,8191,0.5,659279,22,0,4088,4094,4077,4101,1,0.00013499706983566284,0.00010728836059570312,43,0.00106821209192276,4.931539297103882e-05,8190,0,0
literal,1236,8192,8191,0.5,659279,22,4,4088,4094,4077,4101,1,0.0019664764404296875,0.0006866455078125,35,0.05433082580566406,0.004733085632324219,8183,0,0
literal,1236,8192,8191,0.5,659279,21,0,4088,4094,4077,4101,1,0.03787994384765625,0.01397705078125,2,0.06089794635772705,0.002430438995361328,0,0,0
literal,1236,8192,8191,0.5,659279,20,6,4088,4094,4077,4101,1,0.0004385709762573242,0.00019741058349609375,66,0.04004350304603577,0.0005438327789306641,8190,0,0
literal,1236,8192,8191,0.5,659279,20,9,4088,4094,4077,4101,1,0.004927635192871094,0.00160980224609375,11,0.00784887932240963,0.0037298202514648438,8189,0,0
literal,1236,8192,8191,0.5,659279,21,3,4088,4094,4077,4101,1,0.00012946128845214844,3.4332275390625e-05,102,0.01489335298538208,0.0013952255249023438,0,0,0
literal,1236,8192,8191,0.5,659279,21,1,4088,4094,4077,4101,1,0.0009458065032958984,0.0003032684326171875,74,0.058126211166381836,0.0021820068359375,0,0,0
literal,1236,8192,8191,0.5,659279,21,4,4088,4094,4077,4101,1,0.006251811981201172,0.0023956298828125,28,0.030685633420944214,0.0035343170166015625,8189,0,0
literal,1236,8192,8191,0.5,659279,21,5,4088,4094,4077,4101,1,0.0101776123046875,0.002960205078125,34,0.06995630264282227,0.0012317895889282227,0,0,0
literal,1236,8192,8191,0.5,659279,17,3,4088,4094,4077,4101,1,0.0014257431030273438,0.0004558563232421875,63,0.028645038604736328,0.009983062744140625,8190,0,0
literal,1236,8192,8191,0.5,659279,22,10,4088,4094,4077,4101,1,0.167022705078125,0.05712890625,5,0.5773148536682129,0.0026760101318359375,0,0,0
literal,1236,8192,8191,0.5,659279,23,4,4088,4094,4077,4101,1,0.02202606201171875,0.0179443359375,12,0.35561347007751465,0.018335580825805664,0,0,0
literal,1236,8192,8191,0.5,659279,20,3,4088,4094,4077,4101,1,0.0003640204668045044,0.000217437744140625,42,0.02106945589184761,0.0003611445426940918,8178,0,0
literal,1237,8192,8192,0.5,255903,20,7,4101,4107,4090,4114,1,0.0004476308822631836,0.00017642974853515625,43,0.003119349479675293,0.006954193115234375,8191,0,0
literal,1237,8192,8192,0.5,255903,21,11,4101,4107,4090,4114,1,0.3916015625,0.107421875,2,0.5707740783691406,0.080078125,0,0,0
literal,1237,8192,8192,0.5,255903,22,7,4101,4107,4090,4114,1,0.2639331817626953,0.248046875,1,0.6878560781478882,0.03138387203216553,4101,1,1
literal,1237,8192,8192,0.5,255903,18,3,4101,4107,4090,4114,1,0.015941619873046875,0.005523681640625,29,0.1419163942337036,0.0233154296875,8184,0,0
literal,1237,8192,8192,0.5,255903,17,10,4101,4107,4090,4114,1,0.0015077590942382812,0.0003337860107421875,85,0.10862445831298828,0.0081634521484375,0,0,0
literal,1237,8192,8192,0.5,255903,20,8,4101,4107,4090,4114,1,0.0007469654083251953,0.0002956390380859375,31,0.003083854913711548,0.0009589195251464844,8190,0,0
literal,1237,8192,8192,0.5,255903,22,0,4101,4107,4090,4114,1,0.0003757476806640625,0.00020694732666015625,26,0.0021207351237535477,4.620850086212158e-05,0,0,0
literal,1237,8192,8192,0.5,255903,22,4,4101,4107,4090,4114,1,0.0076904296875,0.0035247802734375,16,0.04694521427154541,0.0019702911376953125,8184,0,0
literal,1237,8192,8192,0.5,255903,21,0,4101,4107,4090,4114,1,0.03482818603515625,0.01336669921875,2,0.05393838882446289,0.003971099853515625,0,0,0
literal,1237,8192,8192,0.5,255903,20,6,4101,4107,4090,4114,1,0.0004780292510986328,0.00018405914306640625,67,0.039455950260162354,0.0003820657730102539,8191,0,0
literal,1237,8192,8192,0.5,255903,20,9,4101,4107,4090,4114,1,0.0090789794921875,0.002777099609375,11,0.014461629092693329,0.005340576171875,8190,0,0
literal,1237,8192,8192,0.5,255903,21,3,4101,4107,4090,4114,1,0.00018787384033203125,7.390975952148438e-05,91,0.012665435671806335,0.0012555122375488281,0,0,0
literal,1237,8192,8192,0.5,255903,21,1,4101,4107,4090,4114,1,0.001264333724975586,0.000667572021484375,60,0.03956913948059082,0.002521514892578125,0,0,0
literal,1237,8192,8192,0.5,255903,21,4,4101,4107,4090,4114,1,0.005473136901855469,0.0023193359375,30,0.031711429357528687,0.0041103363037109375,8190,0,0
literal,1237,8192,8192,0.5,255903,21,5,4101,4107,4090,4114,1,0.013336181640625,0.005889892578125,24,0.07695245742797852,0.0009360313415527344,0,0,0
literal,1237,8192,8192,0.5,255903,17,3,4101,4107,4090,4114,1,0.0005147457122802734,0.0001316070556640625,79,0.016520261764526367,0.008426666259765625,8191,0,0
literal,1237,8192,8192,0.5,255903,22,10,4101,4107,4090,4114,1,0.2315673828125,0.064453125,3,0.5822048187255859,0.0034270286560058594,0,0,0
literal,1237,8192,8192,0.5,255903,23,4,4101,4107,4090,4114,1,0.02652740478515625,0.014892578125,15,0.3587484359741211,0.017917633056640625,0,0,0
literal,1237,8192,8192,0.5,255903,20,3,4101,4107,4090,4114,1,0.0010913610458374023,0.00037384033203125,34,0.019571244716644287,0.00047895312309265137,8179,0,0
literal,1238,8192,8192,0.5,127404,20,7,4094,4100,4083,4107,1,0.0015115737915039062,0.0005340576171875,32,0.005114495754241943,0.007831573486328125,8191,0,0
literal,1238,8192,8192,0.5,127404,21,11,4094,4100,4083,4107,1,0.49462890625,0.17578125,1,0.6369762420654297,0.078765869140625,4097,1,1
literal,1238,8192,8192,0.5,127404,22,7,4094,4100,4083,4107,1,0.2578573226928711,0.2255859375,1,0.7001398801803589,0.016706109046936035,4094,1,1
literal,1238,8192,8192,0.5,127404,18,3,4094,4100,4083,4107,1,0.01190185546875,0.0045166015625,32,0.10671362280845642,0.0245819091796875,8184,0,0
literal,1238,8192,8192,0.5,127404,17,10,4094,4100,4083,4107,1,0.0010037422180175781,0.00021457672119140625,87,0.12061357498168945,0.007015228271484375,0,0,0
literal,1238,8192,8192,0.5,127404,20,8,4094,4100,4083,4107,1,0.00048410892486572266,0.000202178955078125,30,0.0024749706499278545,0.0012543201446533203,8190,0,0
literal,1238,8192,8192,0.5,127404,22,0,4094,4100,4083,4107,1,8.590519428253174e-05,4.2438507080078125e-05,111,0.005437985062599182,5.86584210395813e-05,0,0,0
literal,1238,8192,8192,0.5,127404,22,4,4094,4100,4083,4107,1,0.0023784637451171875,0.000896453857421875,32,0.0740199089050293,0.004154205322265625,8184,0,0
literal,1238,8192,8192,0.5,127404,21,0,4094,4100,4083,4107,1,0.037567138671875,0.016845703125,2,0.05920678377151489,0.0034465789794921875,0,0,0
literal,1238,8192,8192,0.5,127404,20,6,4094,4100,4083,4107,1,0.0006366968154907227,0.000293731689453125,59,0.042872071266174316,0.0005875825881958008,8191,0,0
literal,1238,8192,8192,0.5,127404,20,9,4094,4100,4083,4107,1,0.007122039794921875,0.002197265625,10,0.012480294331908226,0.0040340423583984375,8190,0,0
literal,1238,8192,8192,0.5,127404,21,3,4094,4100,4083,4107,1,0.00020247697830200195,0.00010967254638671875,76,0.013801932334899902,0.0017042160034179688,0,0,0
literal,1238,8192,8192,0.5,127404,21,1,4094,4100,4083,4107,1,0.0008883476257324219,0.0004119873046875,73,0.048627376556396484,0.002556324005126953,0,0,0
literal,1238,8192,8192,0.5,127404,21,4,4094,4100,4083,4107,1,0.004720926284790039,0.00179290771484375,33,0.03335845470428467,0.00433349609375,8190,0,0
literal,1238,8192,8192,0.5,127404,21,5,4094,4100,4083,4107,1,0.009070396423339844,0.003936767578125,29,0.08407926559448242,0.0011782646179199219,0,0,0
literal,1238,8192,8192,0.5,127404,17,3,4094,4100,4083,4107,1,0.0005447864532470703,0.00019741058349609375,75,0.025075674057006836,0.007144927978515625,8191,0,0
literal,1238,8192,8192,0.5,127404,22,10,4094,4100,4083,4107,1,0.1837158203125,0.0419921875,8,0.6014482975006104,0.0026063919067382812,0,0,0
literal,1238,8192,8192,0.5,127404,23,4,4094,4100,4083,4107,1,0.036163330078125,0.01611328125,14,0.3785419464111328,0.021709680557250977,0,0,0
literal,1238,8192,8192,0.5,127404,20,3,4094,4100,4083,4107,1,0.0005006790161132812,0.00014400482177734375,48,0.024871528148651123,0.0005117952823638916,8179,0,0
literal,1239,8192,8192,0.5,178315,20,7,4062,4068,4051,4075,1,0.0016460418701171875,0.000453948974609375,36,0.005371689796447754,0.0060214996337890625,8191,0,0
literal,1239,8192,8192,0.5,178315,21,11,4062,4068,4051,4075,1,0.4300537109375,0.171875,1,0.5778646469116211,0.0599822998046875,0,0,0
literal,1239,8192,8192,0.5,178315,22,7,4062,4068,4051,4075,1,0.4310722351074219,0.359375,1,0.7850950956344604,0.018191158771514893,4062,1,1
literal,1239,8192,8192,0.5,178315,18,3,4062,4068,4051,4075,1,0.008190155029296875,0.0026092529296875,42,0.101021409034729,0.022075653076171875,0,0,0
literal,1239,8192,8192,0.5,178315,17,10,4062,4068,4051,4075,1,0.0013093948364257812,0.000278472900390625,87,0.12098407745361328,0.00687408447265625,0,0,0
literal,1239,8192,8192,0.5,178315,20,8,4062,4068,4051,4075,1,0.0007692575454711914,0.0004291534423828125,24,0.0023268319200724363,0.0009331703186035156,8183,0,0
literal,1239,8192,8192,0.5,178315,22,0,4062,4068,4051,4075,1,0.000496208667755127,0.00024318695068359375,27,0.04207274317741394,5.327165126800537e-05,0,0,0
literal,1239,8192,8192,0.5,178315,22,4,4062,4068,4051,4075,1,0.00963592529296875,0.0028076171875,22,0.0876348614692688,0.0047702789306640625,8184,0,0
literal,1239,8192,8192,0.5,178315,21,0,4062,4068,4051,4075,1,0.03520965576171875,0.01373291015625,2,0.06219220161437988,0.0022077560424804688,0,0,0
literal,1239,8192,8192,0.5,178315,20,6,4062,4068,4051,4075,1,0.0005892515182495117,0.000274658203125,62,0.02897423505783081,0.000766754150390625,8191,0,0
literal,1239,8192,8192,0.5,178315,20,9,4062,4068,4051,4075,1,0.010837554931640625,0.00396728515625,7,0.015409004874527454,0.003135204315185547,8190,0,0
literal,1239,8192,8192,0.5,178315,21,3,4062,4068,4051,4075,1,0.000592350959777832,0.000186920166015625,71,0.0356425940990448,0.0012247562408447266,0,0,0
literal,1239,8192,8192,0.5,178315,21,1,4062,4068,4051,4075,1,0.0014269351959228516,0.000457763671875,66,0.06278347969055176,0.0016293525695800781,0,0,0
literal,1239,8192,8192,0.5,178315,21,4,4062,4068,4051,4075,1,0.007595062255859375,0.0037841796875,24,0.06933553516864777,0.0025472640991210938,8190,0,0
literal,1239,8192,8192,0.5,178315,21,5,4062,4068,4051,4075,1,0.0137939453125,0.0052490234375,22,0.08572769165039062,0.0008311271667480469,0,0,0
literal,1239,8192,8192,0.5,178315,17,3,4062,4068,4051,4075,1,0.00148773193359375,0.000308990478515625,69,0.037268638610839844,0.007610321044921875,8191,0,0
literal,1239,8192,8192,0.5,178315,22,10,4062,4068,4051,4075,1,0.1925048828125,0.04052734375,7,0.5970828533172607,0.0029251575469970703,0,0,0
literal,1239,8192,8192,0.5,178315,23,4,4062,4068,4051,4075,1,0.02392578125,0.00927734375,16,0.3642241954803467,0.02347564697265625,0,0,0
literal,1239,8192,8192,0.5,178315,20,3,4062,4068,4051,4075,1,0.0024944543838500977,0.00107574462890625,22,0.04727783799171448,0.0006559491157531738,8179,0,0
literal,1240,8192,8192,0.5,779361,20,7,4082,4088,4071,4095,1,0.0019125938415527344,0.001251220703125,22,0.0053941309452056885,0.006305694580078125,8191,0,0
literal,1240,8192,8192,0.5,779361,21,11,4082,4088,4071,4095,1,0.488037109375,0.150390625,1,0.6516685485839844,0.057220458984375,4083,1,1
literal,1240,8192,8192,0.5,779361,22,7,4082,4088,4071,4095,1,0.34922027587890625,0.34375,1,0.7532669305801392,0.020171910524368286,4082,1,1
literal,1240,8192,8192,0.5,779361,18,3,4082,4088,4071,4095,1,0.009290695190429688,0.0033416748046875,35,0.11064872145652771,0.02065277099609375,8183,0,0
literal,1240,8192,8192,0.5,779361,17,10,4082,4088,4071,4095,1,0.0008502006530761719,0.00018978118896484375,91,0.10794401168823242,0.008129119873046875,0,0,0
literal,1240,8192,8192,0.5,779361,20,8,4082,4088,4071,4095,1,0.0006744861602783203,0.0002079010009765625,32,0.003128795186057687,0.0006997585296630859,8183,0,0
literal,1240,8192,8192,0.5,779361,22,0,4082,4088,4071,4095,1,0.00030875205993652344,0.0001087188720703125,42,0.0015919767320156097,4.814565181732178e-05,0,0,0
literal,1240,8192,8192,0.5,779361,22,4,4082,4088,4071,4095,1,0.005616188049316406,0.0032958984375,20,0.0382082462310791,0.0028867721557617188,8184,0,0
literal,1240,8192,8192,0.5,779361,21,0,4082,4088,4071,4095,1,0.0281524658203125,0.01153564453125,4,0.05343592166900635,0.0017576217651367188,0,0,0
literal,1240,8192,8192,0.5,779361,20,6,4082,4088,4071,4095,1,0.00033664703369140625,0.0001239776611328125,74,0.032093584537506104,0.00048613548278808594,8191,0,0
literal,1240,8192,8192,0.5,779361,20,9,4082,4088,4071,4095,1,0.01055908203125,0.00604248046875,6,0.017237352207303047,0.00376129150390625,8190,0,0
literal,1240,8192,8192,0.5,779361,21,3,4082,4088,4071,4095,1,0.00021785497665405273,8.7738037109375e-05,84,0.019484639167785645,0.0009589195251464844,0,0,0
literal,1240,8192,8192,0.5,779361,21,1,4082,4088,4071,4095,1,0.0009598731994628906,0.00028228759765625,75,0.07039690017700195,0.0011830329895019531,0,0,0
literal,1240,8192,8192,0.5,779361,21,4,4082,4088,4071,4095,1,0.006278038024902344,0.002655029296875,25,0.03509235382080078,0.0026102066040039062,8190,0,0
literal,1240,8192,8192,0.5,779361,21,5,4082,4088,4071,4095,1,0.00981903076171875,0.003509521484375,31,0.08129405975341797,0.0006297826766967773,0,0,0
literal,1240,8192,8192,0.5,779361,17,3,4082,4088,4071,4095,1,0.0016036033630371094,0.0004558563232421875,62,0.032380104064941406,0.0059661865234375,8191,0,0
literal,1240,8192,8192,0.5,779361,22,10,4082,4088,4071,4095,1,0.091796875,0.027587890625,11,0.5249836444854736,0.001850724220275879,0,0,0
literal,1240,8192,8192,0.5,779361,23,4,4082,4088,4071,4095,1,0.026445388793945312,0.024169921875,8,0.41454052925109863,0.010266780853271484,4089,0,1
literal,1240,8192,8192,0.5,779361,20,3,4082,4088,4071,4095,1,0.0008439421653747559,0.000400543212890625,32,0.0253678560256958,0.00038254261016845703,8179,0,0
literal,1241,8192,8191,0.5,731022,20,7,4105,4111,4094,4118,1,0.0008387565612792969,0.0003108978271484375,36,0.0026266872882843018,0.007030487060546875,8190,0,0
literal,1241,8192,8191,0.5,731022,21,11,4105,4111,4094,4118,1,0.414306640625,0.10205078125,2,0.5825634002685547,0.0718994140625,0,0,0
literal,1241,8192,8191,0.5,731022,22,7,4105,4111,4094,4118,1,0.23233461380004883,0.228515625,1,0.6402124166488647,0.046994954347610474,4105,1,1
literal,1241,8192,8191,0.5,731022,18,3,4105,4111,4094,4118,1,0.008596420288085938,0.0028533935546875,36,0.121787428855896,0.01676177978515625,8183,0,0
literal,1241,8192,8191,0.5,731022,17,10,4105,4111,4094,4118,1,0.001270294189453125,0.0003795623779296875,86,0.1222991943359375,0.0074615478515625,0,0,0
literal,1241,8192,8191,0.5,731022,20,8,4105,4111,4094,4118,1,0.0006858110427856445,0.0003204345703125,30,0.0026143044233322144,0.000838160514831543,8182,0,0
literal,1241,8192,8191,0.5,731022,22,0,4105,4111,4094,4118,1,0.0011924654245376587,0.000568389892578125,17,0.002777591347694397,4.1175633668899536e-05,8190,0,0
literal,1241,8192,8191,0.5,731022,22,4,4105,4111,4094,4118,1,0.00606536865234375,0.0037689208984375,19,0.05210453271865845,0.0023119449615478516,8183,0,0
literal,1241,8192,8191,0.5,731022,21,0,4105,4111,4094,4118,1,0.0252685546875,0.0101318359375,3,0.04601040482521057,0.00354766845703125,0,0,0
literal,1241,8192,8191,0.5,731022,20,6,4105,4111,4094,4118,1,0.00029456615447998047,0.00010156631469726562,76,0.04128748178482056,0.0003826618194580078,8190,0,0
literal,1241,8192,8191,0.5,731022,20,9,4105,4111,4094,4118,1,0.004565238952636719,0.00173187255859375,12,0.009856801480054855,0.005096435546875,8189,0,0
literal,1241,8192,8191,0.5,731022,21,3,4105,4111,4094,4118,1,0.00012663006782531738,3.552436828613281e-05,97,0.013617157936096191,0.00109100341796875,0,0,0
literal,1241,8192,8191,0.5,731022,21,1,4105,4111,4094,4118,1,0.0006163120269775391,0.0002498626708984375,75,0.05119729042053223,0.0013437271118164062,0,0,0
literal,1241,8192,8191,0.5,731022,21,4,4105,4111,4094,4118,1,0.003162384033203125,0.0016326904296875,34,0.03207319974899292,0.002559661865234375,8189,0,0
literal,1241,8192,8191,0.5,731022,21,5,4105,4111,4094,4118,1,0.008449554443359375,0.003387451171875,37,0.0779428482055664,0.0005419254302978516,0,0,0
literal,1241,8192,8191,0.5,731022,17,3,4105,4111,4094,4118,1,0.0006151199340820312,0.00019073486328125,74,0.018594741821289062,0.006862640380859375,8190,0,0
literal,1241,8192,8191,0.5,731022,22,10,4105,4111,4094,4118,1,0.081207275390625,0.0250244140625,14,0.5097146034240723,0.0022857189178466797,0,0,0
literal,1241,8192,8191,0.5,731022,23,4,4105,4111,4094,4118,1,0.0372772216796875,0.031005859375,7,0.4254971742630005,0.012035846710205078,4112,0,1
literal,1241,8192,8191,0.5,731022,20,3,4105,4111,4094,4118,1,0.0007497221231460571,0.0004596710205078125,32,0.022489845752716064,0.0006045103073120117,8178,0,0
alias,101234,8192,8193,0.5,476403,20,7,4105,4111,4090,4118,1,0.0004735589027404785,0.00017070770263671875,52,0.002430260181427002,0.01335000991821289,8192,0,0
alias,101234,8192,8193,0.5,476403,21,11,4105,4111,4090,4118,1,0.58154296875,0.1630859375,1,0.6762104034423828,0.112701416015625,4107,1,1
alias,101234,8192,8193,0.5,476403,22,7,4105,4111,4090,4118,1,0.7823700904846191,0.76953125,1,0.9037685394287109,0.012026965618133545,4105,1,1
alias,101234,8192,8193,0.5,476403,18,3,4105,4111,4090,4118,1,0.009340286254882812,0.004150390625,36,0.16744518280029297,0.0075893402099609375,8185,0,0
alias,101234,8192,8193,0.5,476403,17,10,4105,4111,4090,4118,1,0.0011348724365234375,0.0003833770751953125,92,0.1297321319580078,0.004535675048828125,0,0,0
alias,101234,8192,8193,0.5,476403,20,8,4105,4111,4090,4118,1,0.00014770030975341797,4.3392181396484375e-05,49,0.00045518981642089784,0.0009070634841918945,8191,0,0
alias,101234,8192,8193,0.5,476403,22,0,4105,4111,4090,4118,1,0.00019738078117370605,8.630752563476562e-05,43,0.000991232693195343,3.4183263778686523e-05,8192,0,0
alias,101234,8192,8193,0.5,476403,22,4,4105,4111,4090,4118,1,0.010284423828125,0.0032196044921875,22,0.04107093811035156,0.006610870361328125,8192,0,0
alias,101234,8192,8193,0.5,476403,21,0,4105,4111,4090,4118,1,0.0222015380859375,0.0054931640625,9,0.06559467315673828,0.002582550048828125,0,0,0
alias,101234,8192,8193,0.5,476403,20,6,4105,4111,4090,4118,1,0.00021004676818847656,7.772445678710938e-05,69,0.03309103846549988,0.0003771781921386719,0,0,0
alias,101234,8192,8193,0.5,476403,20,9,4105,4111,4090,4118,1,0.00040149688720703125,0.00013446807861328125,15,0.0007516418118029833,0.000904083251953125,8191,0,0
alias,101234,8192,8193,0.5,476403,21,3,4105,4111,4090,4118,1,0.0010867118835449219,0.0005035400390625,53,0.014486134052276611,0.002346515655517578,0,0,0
alias,101234,8192,8193,0.5,476403,21,1,4105,4111,4090,4118,1,0.0006148815155029297,0.00016689300537109375,80,0.06154060363769531,0.0016388893127441406,0,0,0
alias,101234,8192,8193,0.5,476403,21,4,4105,4111,4090,4118,1,0.02243804931640625,0.00555419921875,23,0.0739087462425232,0.0032405853271484375,8191,0,0
alias,101234,8192,8193,0.5,476403,21,5,4105,4111,4090,4118,1,0.01354217529296875,0.003265380859375,37,0.11365413665771484,0.0027780532836914062,0,0,0
