variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,gold_span_start,gold_span_end,needle_span_start,needle_span_end,n_distractor_spans,gold_mass,gold_max,gold_rank,needle_mass,distractor_mass,argmax_token_index,argmax_in_gold,argmax_in_needle
literal,1235,8192,8192,0.9,822782,22,4,7338,7344,7327,7351,1,0.0009751319885253906,0.0004425048828125,37,0.030534207820892334,0.0028772354125976562,8184,0,0
literal,1235,8192,8192,0.9,822782,21,0,7338,7344,7327,7351,1,0.0185699462890625,0.005645751953125,6,0.043093204498291016,0.0033512115478515625,0,0,0
literal,1235,8192,8192,0.9,822782,20,6,7338,7344,7327,7351,1,0.0002454221248626709,0.00010967254638671875,75,0.033878058195114136,0.0003668069839477539,10,0,0
literal,1235,8192,8192,0.9,822782,20,9,7338,7344,7327,7351,1,0.00586700439453125,0.00171661376953125,10,0.01392810046672821,0.00555419921875,8190,0,0
literal,1235,8192,8192,0.9,822782,21,3,7338,7344,7327,7351,1,0.00011329352855682373,4.601478576660156e-05,85,0.007502824068069458,0.0013079643249511719,0,0,0
literal,1235,8192,8192,0.9,822782,21,1,7338,7344,7327,7351,1,0.00028508901596069336,0.0001583099365234375,83,0.045750558376312256,0.0015897750854492188,0,0,0
literal,1235,8192,8192,0.9,822782,21,4,7338,7344,7327,7351,1,0.0050048828125,0.002838134765625,27,0.03198733925819397,0.004848480224609375,0,0,0
literal,1235,8192,8192,0.9,822782,21,5,7338,7344,7327,7351,1,0.0036525726318359375,0.0015106201171875,49,0.0626530647277832,0.0007126331329345703,0,0,0
literal,1235,8192,8192,0.9,822782,17,3,7338,7344,7327,7351,1,0.0005578994750976562,0.00020885467529296875,65,0.013730287551879883,0.01026153564453125,8191,0,0
literal,1235,8192,8192,0.9,822782,22,10,7338,7344,7327,7351,1,0.0437469482421875,0.0164794921875,14,0.5521376132965088,0.00232696533203125,0,0,0
literal,1235,8192,8192,0.9,822782,23,4,7338,7344,7327,7351,1,0.015648841857910156,0.01214599609375,14,0.26596081256866455,0.013045310974121094,0,0,0
literal,1235,8192,8192,0.9,822782,20,3,7338,7344,7327,7351,1,0.002826869487762451,0.0016021728515625,26,0.030837833881378174,0.0011630058288574219,8179,0,0
literal,1236,8192,8192,0.9,659279,20,7,7330,7336,7319,7343,1,0.0010151863098144531,0.00024127960205078125,48,0.013524055480957031,0.0074253082275390625,8191,0,0
literal,1236,8192,8192,0.9,659279,21,11,7330,7336,7319,7343,1,0.77734375,0.232421875,1,0.8629798889160156,0.029998779296875,7333,1,1
literal,1236,8192,8192,0.9,659279,22,7,7330,7336,7319,7343,1,0.7344026565551758,0.71875,1,0.9313148260116577,0.010389965027570724,7330,1,1
literal,1236,8192,8192,0.9,659279,18,3,7330,7336,7319,7343,1,0.012481689453125,0.00372314453125,32,0.14881116151809692,0.016284942626953125,8184,0,0
literal,1236,8192,8192,0.9,659279,17,10,7330,7336,7319,7343,1,0.0010676383972167969,0.000244140625,89,0.1059412956237793,0.00839996337890625,0,0,0
literal,1236,8192,8192,0.9,659279,20,8,7330,7336,7319,7343,1,0.00021457672119140625,7.581710815429688e-05,55,0.0021810478065162897,0.0013279914855957031,8190,0,0
literal,1236,8192,8192,0.9,659279,22,0,7330,7336,7319,7343,1,2.9657967388629913e-06,1.2889504432678223e-06,1234,0.0002733473666012287,8.686631917953491e-05,0,0,0
literal,1236,8192,8192,0.9,659279,22,4,7330,7336,7319,7343,1,0.0018849372863769531,0.001007080078125,31,0.01986980438232422,0.0052280426025390625,8184,0,0
literal,1236,8192,8192,0.9,659279,21,0,7330,7336,7319,7343,1,0.027923583984375,0.0087890625,4,0.05563634634017944,0.003124713897705078,0,0,0
literal,1236,8192,8192,0.9,659279,20,6,7330,7336,7319,7343,1,0.00023102760314941406,9.584426879882812e-05,78,0.03995990753173828,0.00024962425231933594,10,0,0
literal,1236,8192,8192,0.9,659279,20,9,7330,7336,7319,7343,1,0.005126953125,0.00136566162109375,12,0.01143227145075798,0.00450897216796875,8190,0,0
literal,1236,8192,8192,0.9,659279,21,3,7330,7336,7319,7343,1,8.478760719299316e-05,2.205371856689453e-05,108,0.00478053092956543,0.0013709068298339844,0,0,0
literal,1236,8192,8192,0.9,659279,21,1,7330,7336,7319,7343,1,0.0002651214599609375,8.249282836914062e-05,98,0.04682159423828125,0.0017294883728027344,0,0,0
literal,1236,8192,8192,0.9,659279,21,4,7330,7336,7319,7343,1,0.005553722381591797,0.00244140625,26,0.02345976233482361,0.0039234161376953125,8191,0,0
literal,1236,8192,8192,0.9,659279,21,5,7330,7336,7319,7343,1,0.0035390853881835938,0.000946044921875,56,0.057964324951171875,0.0007513761520385742,0,0,0
literal,1236,8192,8192,0.9,659279,17,3,7330,7336,7319,7343,1,0.0006833076477050781,0.00016498565673828125,70,0.012295007705688477,0.0095367431640625,8191,0,0
literal,1236,8192,8192,0.9,659279,22,10,7330,7336,7319,7343,1,0.12408447265625,0.02880859375,11,0.5645418167114258,0.002635478973388672,0,0,0
literal,1236,8192,8192,0.9,659279,23,4,7330,7336,7319,7343,1,0.014262199401855469,0.01116943359375,15,0.21841776371002197,0.013533592224121094,0,0,0
literal,1236,8192,8192,0.9,659279,20,3,7330,7336,7319,7343,1,0.0013158321380615234,0.00079345703125,32,0.03018975257873535,0.0003763437271118164,8179,0,0
literal,1237,8192,8192,0.9,255903,20,7,7329,7335,7318,7342,1,0.0006780624389648438,0.000202178955078125,52,0.01158130168914795,0.0076141357421875,8191,0,0
literal,1237,8192,8192,0.9,255903,21,11,7329,7335,7318,7342,1,0.7425537109375,0.255859375,1,0.8531084060668945,0.03350830078125,7331,1,1
literal,1237,8192,8192,0.9,255903,22,7,7329,7335,7318,7342,1,0.7135677337646484,0.6953125,1,0.9091492295265198,0.008024215698242188,7329,1,1
literal,1237,8192,8192,0.9,255903,18,3,7329,7335,7318,7342,1,0.01332855224609375,0.004180908203125,32,0.15437167882919312,0.01578521728515625,8183,0,0
literal,1237,8192,8192,0.9,255903,17,10,7329,7335,7318,7342,1,0.0013704299926757812,0.00031280517578125,85,0.10162067413330078,0.007846832275390625,0,0,0
literal,1237,8192,8192,0.9,255903,20,8,7329,7335,7318,7342,1,0.000392913818359375,0.00018787384033203125,38,0.0032510068267583847,0.0012977123260498047,8190,0,0
literal,1237,8192,8192,0.9,255903,22,0,7329,7335,7318,7342,1,3.35020013153553e-06,2.4884939193725586e-06,891,0.0002508398611098528,5.7794153690338135e-05,0,0,0
literal,1237,8192,8192,0.9,255903,22,4,7329,7335,7318,7342,1,0.0011286735534667969,0.0002994537353515625,45,0.0186997652053833,0.0028123855590820312,8184,0,0
literal,1237,8192,8192,0.9,255903,21,0,7329,7335,7318,7342,1,0.0410308837890625,0.0123291015625,4,0.08508628606796265,0.0050830841064453125,0,0,0
literal,1237,8192,8192,0.9,255903,20,6,7329,7335,7318,7342,1,0.0002338886260986328,9.298324584960938e-05,73,0.038757920265197754,0.00022858381271362305,10,0,0
literal,1237,8192,8192,0.9,255903,20,9,7329,7335,7318,7342,1,0.0084991455078125,0.0025787353515625,13,0.020658299326896667,0.0065402984619140625,8190,0,0
literal,1237,8192,8192,0.9,255903,21,3,7329,7335,7318,7342,1,0.00015532970428466797,3.814697265625e-05,96,0.005504906177520752,0.0018568038940429688,0,0,0
literal,1237,8192,8192,0.9,255903,21,1,7329,7335,7318,7342,1,0.0004163980484008789,0.00021457672119140625,79,0.038757920265197754,0.0020399093627929688,0,0,0
literal,1237,8192,8192,0.9,255903,21,4,7329,7335,7318,7342,1,0.006583213806152344,0.0023345947265625,27,0.03171059489250183,0.00508880615234375,8190,0,0
literal,1237,8192,8192,0.9,255903,21,5,7329,7335,7318,7342,1,0.005707740783691406,0.002593994140625,30,0.058259010314941406,0.0006504058837890625,0,0,0
literal,1237,8192,8192,0.9,255903,17,3,7329,7335,7318,7342,1,0.0006344318389892578,0.00015163421630859375,69,0.01353144645690918,0.00878143310546875,8191,0,0
literal,1237,8192,8192,0.9,255903,22,10,7329,7335,7318,7342,1,0.1685791015625,0.052490234375,6,0.578984260559082,0.004639148712158203,0,0,0
literal,1237,8192,8192,0.9,255903,23,4,7329,7335,7318,7342,1,0.012603759765625,0.006988525390625,21,0.19226288795471191,0.014720916748046875,0,0,0
literal,1237,8192,8192,0.9,255903,20,3,7329,7335,7318,7342,1,0.0027353763580322266,0.0012359619140625,27,0.033661842346191406,0.0006798803806304932,8179,0,0
literal,1238,8192,8192,0.9,127404,20,7,7326,7332,7315,7339,1,0.0010156631469726562,0.00038909912109375,44,0.008058011531829834,0.0074462890625,8191,0,0
literal,1238,8192,8192,0.9,127404,21,11,7326,7332,7315,7339,1,0.7740478515625,0.31640625,1,0.8718080520629883,0.0297698974609375,7329,1,1
literal,1238,8192,8192,0.9,127404,22,7,7326,7332,7315,7339,1,0.5549788475036621,0.5,1,0.8293476700782776,0.0021685659885406494,7326,1,1
literal,1238,8192,8192,0.9,127404,18,3,7326,7332,7315,7339,1,0.008802413940429688,0.002410888671875,44,0.12310397624969482,0.014265060424804688,8183,0,0
literal,1238,8192,8192,0.9,127404,17,10,7326,7332,7315,7339,1,0.0012984275817871094,0.000347137451171875,86,0.10878133773803711,0.006053924560546875,0,0,0
literal,1238,8192,8192,0.9,127404,20,8,7326,7332,7315,7339,1,0.0002117753028869629,0.000102996826171875,47,0.002201876835897565,0.0016486644744873047,8190,0,0
literal,1238,8192,8192,0.9,127404,22,0,7326,7332,7315,7339,1,7.400289177894592e-06,5.692243576049805e-06,507,0.0006598196923732758,5.6333839893341064e-05,0,0,0
literal,1238,8192,8192,0.9,127404,22,4,7326,7332,7315,7339,1,0.000823974609375,0.00031280517578125,43,0.02364438772201538,0.0032629966735839844,8184,0,0
literal,1238,8192,8192,0.9,127404,21,0,7326,7332,7315,7339,1,0.047760009765625,0.03076171875,2,0.08565878868103027,0.00437164306640625,0,0,0
literal,1238,8192,8192,0.9,127404,20,6,7326,7332,7315,7339,1,0.0002982616424560547,9.72747802734375e-05,74,0.04890000820159912,0.0003516674041748047,10,0,0
literal,1238,8192,8192,0.9,127404,20,9,7326,7332,7315,7339,1,0.00460052490234375,0.00177001953125,12,0.01344478502869606,0.005368232727050781,8190,0,0
literal,1238,8192,8192,0.9,127404,21,3,7326,7332,7315,7339,1,0.00011530518531799316,5.626678466796875e-05,82,0.005536705255508423,0.0017027854919433594,0,0,0
literal,1238,8192,8192,0.9,127404,21,1,7326,7332,7315,7339,1,0.00020265579223632812,8.296966552734375e-05,94,0.04060029983520508,0.0019159317016601562,0,0,0
literal,1238,8192,8192,0.9,127404,21,4,7326,7332,7315,7339,1,0.004213809967041016,0.00159454345703125,32,0.030789196491241455,0.005275726318359375,8190,0,0
literal,1238,8192,8192,0.9,127404,21,5,7326,7332,7315,7339,1,0.003867626190185547,0.00183868408203125,42,0.06312417984008789,0.0007834434509277344,0,0,0
literal,1238,8192,8192,0.9,127404,17,3,7326,7332,7315,7339,1,0.0005028247833251953,0.00018024444580078125,70,0.01292729377746582,0.007373809814453125,8191,0,0
literal,1238,8192,8192,0.9,127404,22,10,7326,7332,7315,7339,1,0.11712646484375,0.0289306640625,12,0.5728588104248047,0.0020378828048706055,7332,0,1
literal,1238,8192,8192,0.9,127404,23,4,7326,7332,7315,7339,1,0.020021438598632812,0.0098876953125,19,0.23471832275390625,0.015335559844970703,0,0,0
literal,1238,8192,8192,0.9,127404,20,3,7326,7332,7315,7339,1,0.0018715858459472656,0.00079345703125,31,0.025413542985916138,0.0004918277263641357,8179,0,0
literal,1239,8192,8191,0.9,178315,20,7,7327,7333,7316,7340,1,0.0009632110595703125,0.000278472900390625,48,0.009962499141693115,0.00762939453125,8190,0,0
literal,1239,8192,8191,0.9,178315,21,11,7327,7333,7316,7340,1,0.7646484375,0.349609375,1,0.8635597229003906,0.02407073974609375,7330,1,1
literal,1239,8192,8191,0.9,178315,22,7,7327,7333,7316,7340,1,0.7193918228149414,0.6875,1,0.9379960298538208,0.0022855177521705627,7327,1,1
literal,1239,8192,8191,0.9,178315,18,3,7327,7333,7316,7340,1,0.012059211730957031,0.003662109375,36,0.1524168848991394,0.013696670532226562,8183,0,0
literal,1239,8192,8191,0.9,178315,17,10,7327,7333,7316,7340,1,0.00121307373046875,0.000339508056640625,85,0.10111236572265625,0.00701904296875,0,0,0
literal,1239,8192,8191,0.9,178315,20,8,7327,7333,7316,7340,1,0.00027483701705932617,0.0001506805419921875,39,0.0023004619870334864,0.0015354156494140625,8189,0,0
literal,1239,8192,8191,0.9,178315,22,0,7327,7333,7316,7340,1,6.489921361207962e-06,3.9637088775634766e-06,647,0.00026742415502667427,5.000084638595581e-05,0,0,0
literal,1239,8192,8191,0.9,178315,22,4,7327,7333,7316,7340,1,0.0012006759643554688,0.000362396240234375,42,0.017834186553955078,0.0030078887939453125,8183,0,0
literal,1239,8192,8191,0.9,178315,21,0,7327,7333,7316,7340,1,0.02881622314453125,0.0128173828125,2,0.060621559619903564,0.0036106109619140625,0,0,0
literal,1239,8192,8191,0.9,178315,20,6,7327,7333,7316,7340,1,0.0002562999725341797,0.00010967254638671875,75,0.04103577136993408,0.00033795833587646484,10,0,0
literal,1239,8192,8191,0.9,178315,20,9,7327,7333,7316,7340,1,0.009120941162109375,0.0029754638671875,9,0.01729927584528923,0.00653839111328125,8189,0,0
literal,1239,8192,8191,0.9,178315,21,3,7327,7333,7316,7340,1,0.00011834502220153809,4.076957702636719e-05,94,0.00519406795501709,0.00144195556640625,0,0,0
literal,1239,8192,8191,0.9,178315,21,1,7327,7333,7316,7340,1,0.00023686885833740234,0.00011539459228515625,90,0.042070746421813965,0.0015516281127929688,0,0,0
literal,1239,8192,8191,0.9,178315,21,4,7327,7333,7316,7340,1,0.004565238952636719,0.0025482177734375,25,0.02649936079978943,0.003879547119140625,8189,0,0
literal,1239,8192,8191,0.9,178315,21,5,7327,7333,7316,7340,1,0.0040454864501953125,0.00189208984375,36,0.053862571716308594,0.0005481243133544922,0,0,0
literal,1239,8192,8191,0.9,178315,17,3,7327,7333,7316,7340,1,0.0005865097045898438,0.00016117095947265625,67,0.012120246887207031,0.0090484619140625,8190,0,0
literal,1239,8192,8191,0.9,178315,22,10,7327,7333,7316,7340,1,0.1561279296875,0.040283203125,8,0.5991535186767578,0.0025632381439208984,7333,0,1
literal,1239,8192,8191,0.9,178315,23,4,7327,7333,7316,7340,1,0.01312255859375,0.0062255859375,20,0.21523988246917725,0.015611648559570312,0,0,0
literal,1239,8192,8191,0.9,178315,20,3,7327,7333,7316,7340,1,0.0025615692138671875,0.00127410888671875,26,0.03558492660522461,0.0009397268295288086,8178,0,0
literal,1240,8192,8192,0.9,779361,20,7,7315,7321,7304,7328,1,0.001369476318359375,0.00038909912109375,43,0.010946035385131836,0.007938385009765625,8191,0,0
literal,1240,8192,8192,0.9,779361,21,11,7315,7321,7304,7328,1,0.784912109375,0.23828125,1,0.8897523880004883,0.02204132080078125,7318,1,1
literal,1240,8192,8192,0.9,779361,22,7,7315,7321,7304,7328,1,0.6781015396118164,0.66796875,1,0.9097009301185608,0.006259731948375702,7315,1,1
literal,1240,8192,8192,0.9,779361,18,3,7315,7321,7304,7328,1,0.008699417114257812,0.0026397705078125,40,0.12284904718399048,0.01428985595703125,8183,0,0
literal,1240,8192,8192,0.9,779361,17,10,7315,7321,7304,7328,1,0.0021257400512695312,0.0006256103515625,83,0.12414264678955078,0.0075836181640625,0,0,0
literal,1240,8192,8192,0.9,779361,20,8,7315,7321,7304,7328,1,0.00016880035400390625,5.078315734863281e-05,55,0.0014383329544216394,0.0008798837661743164,8190,0,0
literal,1240,8192,8192,0.9,779361,22,0,7315,7321,7304,7328,1,4.291161894798279e-05,1.7762184143066406e-05,184,0.0001760711893439293,5.5812299251556396e-05,8191,0,0
literal,1240,8192,8192,0.9,779361,22,4,7315,7321,7304,7328,1,0.001750946044921875,0.000614166259765625,25,0.01203581690788269,0.00238037109375,8184,0,0
literal,1240,8192,8192,0.9,779361,21,0,7315,7321,7304,7328,1,0.0348663330078125,0.01434326171875,3,0.06787562370300293,0.002490997314453125,0,0,0
literal,1240,8192,8192,0.9,779361,20,6,7315,7321,7304,7328,1,0.0003771781921386719,0.000125885009765625,73,0.05520033836364746,0.00024247169494628906,10,0,0
literal,1240,8192,8192,0.9,779361,20,9,7315,7321,7304,7328,1,0.009305953979492188,0.0047607421875,8,0.01958855241537094,0.004730224609375,8190,0,0
literal,1240,8192,8192,0.9,779361,21,3,7315,7321,7304,7328,1,0.0002734661102294922,8.96453857421875e-05,75,0.008196771144866943,0.0010914802551269531,0,0,0
literal,1240,8192,8192,0.9,779361,21,1,7315,7321,7304,7328,1,0.0004404783248901367,0.00013637542724609375,87,0.04420268535614014,0.0014262199401855469,0,0,0
literal,1240,8192,8192,0.9,779361,21,4,7315,7321,7304,7328,1,0.0074462890625,0.0030975341796875,24,0.03055804967880249,0.003864288330078125,8190,0,0
literal,1240,8192,8192,0.9,779361,21,5,7315,7321,7304,7328,1,0.006587982177734375,0.001922607421875,37,0.06903362274169922,0.0004687309265136719,0,0,0
literal,1240,8192,8192,0.9,779361,17,3,7315,7321,7304,7328,1,0.0008540153503417969,0.00026702880859375,63,0.012217283248901367,0.008617401123046875,8191,0,0
literal,1240,8192,8192,0.9,779361,22,10,7315,7321,7304,7328,1,0.113037109375,0.038330078125,8,0.5658302307128906,0.0023441314697265625,0,0,0
literal,1240,8192,8192,0.9,779361,23,4,7315,7321,7304,7328,1,0.0175933837890625,0.0157470703125,12,0.3087589740753174,0.007568836212158203,0,0,0
literal,1240,8192,8192,0.9,779361,20,3,7315,7321,7304,7328,1,0.0013116002082824707,0.00057220458984375,31,0.0268707275390625,0.00035199522972106934,8179,0,0
literal,1241,8192,8192,0.9,731022,20,7,7324,7330,7313,7337,1,0.0012378692626953125,0.0003566741943359375,44,0.009670257568359375,0.007984161376953125,8191,0,0
literal,1241,8192,8192,0.9,731022,21,11,7324,7330,7313,7337,1,0.71142578125,0.171875,1,0.8383674621582031,0.0313720703125,7325,1,1
literal,1241,8192,8192,0.9,731022,22,7,7324,7330,7313,7337,1,0.5658293962478638,0.5546875,1,0.8550125360488892,0.018230285495519638,7324,1,1
literal,1241,8192,8192,0.9,731022,18,3,7324,7330,7313,7337,1,0.0086669921875,0.00213623046875,46,0.13472247123718262,0.012210845947265625,8183,0,0
literal,1241,8192,8192,0.9,731022,17,10,7324,7330,7313,7337,1,0.0019922256469726562,0.000499725341796875,85,0.12203693389892578,0.0076904296875,0,0,0
literal,1241,8192,8192,0.9,731022,20,8,7324,7330,7313,7337,1,0.0002974569797515869,8.726119995117188e-05,53,0.0022434601560235023,0.0010673999786376953,8190,0,0
literal,1241,8192,8192,0.9,731022,22,0,7324,7330,7313,7337,1,7.737427949905396e-06,4.172325134277344e-06,596,0.0003008060157299042,5.265325307846069e-05,8191,0,0
literal,1241,8192,8192,0.9,731022,22,4,7324,7330,7313,7337,1,0.000983119010925293,0.000579833984375,29,0.017214030027389526,0.001936197280883789,8184,0,0
literal,1241,8192,8192,0.9,731022,21,0,7324,7330,7313,7337,1,0.0300140380859375,0.01165771484375,5,0.07169049978256226,0.00555419921875,0,0,0
literal,1241,8192,8192,0.9,731022,20,6,7324,7330,7313,7337,1,0.00017601251602172852,4.935264587402344e-05,82,0.05650407075881958,0.00016319751739501953,10,0,0
literal,1241,8192,8192,0.9,731022,20,9,7324,7330,7313,7337,1,0.0069580078125,0.0018463134765625,13,0.02098294347524643,0.0074443817138671875,8190,0,0
literal,1241,8192,8192,0.9,731022,21,3,7324,7330,7313,7337,1,0.00011861324310302734,3.528594970703125e-05,88,0.005610436201095581,0.0010895729064941406,0,0,0
literal,1241,8192,8192,0.9,731022,21,1,7324,7330,7313,7337,1,0.00035065412521362305,0.00010061264038085938,94,0.04479283094406128,0.00128936767578125,0,0,0
literal,1241,8192,8192,0.9,731022,21,4,7324,7330,7313,7337,1,0.004799842834472656,0.0030364990234375,27,0.028521060943603516,0.003421783447265625,8191,0,0
literal,1241,8192,8192,0.9,731022,21,5,7324,7330,7313,7337,1,0.0042819976806640625,0.00164794921875,44,0.06374931335449219,0.00044727325439453125,0,0,0
literal,1241,8192,8192,0.9,731022,17,3,7324,7330,7313,7337,1,0.0009911060333251953,0.000423431396484375,60,0.014320850372314453,0.010082244873046875,8191,0,0
literal,1241,8192,8192,0.9,731022,22,10,7324,7330,7313,7337,1,0.0915069580078125,0.033203125,10,0.5662088394165039,0.0022153854370117188,0,0,0
literal,1241,8192,8192,0.9,731022,23,4,7324,7330,7313,7337,1,0.021370887756347656,0.0167236328125,13,0.3071250915527344,0.009295940399169922,0,0,0
literal,1241,8192,8192,0.9,731022,20,3,7324,7330,7313,7337,1,0.0018624067306518555,0.0009307861328125,31,0.03342169523239136,0.00047719478607177734,8179,0,0
alias,101234,8192,8192,0.9,476403,20,7,7335,7341,7320,7348,1,0.0006554126739501953,0.0002079010009765625,56,0.010598719120025635,0.011676311492919922,8191,0,0
alias,101234,8192,8192,0.9,476403,21,11,7335,7341,7320,7348,1,0.71826171875,0.2099609375,1,0.7920937538146973,0.0716552734375,7337,1,1
alias,101234,8192,8192,0.9,476403,22,7,7335,7341,7320,7348,1,0.8865823745727539,0.875,1,0.9616515636444092,0.003767043352127075,7335,1,1
alias,101234,8192,8192,0.9,476403,18,3,7335,7341,7320,7348,1,0.005444526672363281,0.003173828125,42,0.18460631370544434,0.0059719085693359375,8184,0,0
alias,101234,8192,8192,0.9,476403,17,10,7335,7341,7320,7348,1,0.0007884502410888672,0.0002918243408203125,96,0.09435534477233887,0.00450897216796875,0,0,0
alias,101234,8192,8192,0.9,476403,20,8,7335,7341,7320,7348,1,0.00028502941131591797,0.00011205673217773438,36,0.0007211994379758835,0.001306772232055664,8190,0,0
alias,101234,8192,8192,0.9,476403,22,0,7335,7341,7320,7348,1,1.4409422874450684e-05,3.591179847717285e-06,884,0.00029700808227062225,4.571676254272461e-05,8191,0,0
alias,101234,8192,8192,0.9,476403,22,4,7335,7341,7320,7348,1,0.007144927978515625,0.0020294189453125,30,0.03171944618225098,0.007511138916015625,8191,0,0
alias,101234,8192,8192,0.9,476403,21,0,7335,7341,7320,7348,1,0.0589599609375,0.01544189453125,4,0.13730478286743164,0.0028314590454101562,0,0,0
alias,101234,8192,8192,0.9,476403,20,6,7335,7341,7320,7348,1,0.00025022029876708984,6.67572021484375e-05,69,0.02817157655954361,0.0006393194198608398,8190,0,0
alias,101234,8192,8192,0.9,476403,20,9,7335,7341,7320,7348,1,0.0007476806640625,0.0002536773681640625,17,0.0018808823078870773,0.0014503002166748047,8190,0,0
alias,101234,8192,8192,0.9,476403,21,3,7335,7341,7320,7348,1,0.0003281831741333008,0.00012874603271484375,72,0.007520928978919983,0.0027856826782226562,0,0,0
alias,101234,8192,8192,0.9,476403,21,1,7335,7341,7320,7348,1,0.0002390146255493164,5.054473876953125e-05,109,0.05904996395111084,0.0017547607421875,0,0,0
alias,101234,8192,8192,0.9,476403,21,4,7335,7341,7320,7348,1,0.034088134765625,0.0081787109375,17,0.07041211426258087,0.003978729248046875,8190,0,0
alias,101234,8192,8192,0.9,476403,21,5,7335,7341,7320,7348,1,0.01177978515625,0.003662109375,32,0.10609149932861328,0.001983165740966797,0,0,0
