variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,gold_span_start,gold_span_end,needle_span_start,needle_span_end,n_distractor_spans,gold_mass,gold_max,gold_rank,needle_mass,distractor_mass,argmax_token_index,argmax_in_gold,argmax_in_needle
literal,1236,16384,16384,0.1,659279,22,0,1650,1656,1639,1663,1,1.7210841178894043e-05,3.9637088775634766e-06,616,0.0002481108531355858,4.9404799938201904e-05,16383,0,0
literal,1236,16384,16384,0.1,659279,22,4,1650,1656,1639,1663,1,0.0004544258117675781,0.00010395050048828125,55,0.0120258629322052,0.003971099853515625,16376,0,0
literal,1236,16384,16384,0.1,659279,21,0,1650,1656,1639,1663,1,0.024440765380859375,0.009521484375,5,0.045884132385253906,0.0050411224365234375,0,0,0
literal,1236,16384,16384,0.1,659279,20,6,1650,1656,1639,1663,1,0.0002123117446899414,8.630752563476562e-05,84,0.03899252414703369,0.0039234161376953125,0,0,0
literal,1236,16384,16384,0.1,659279,20,9,1650,1656,1639,1663,1,0.013935089111328125,0.004669189453125,7,0.017492063343524933,0.018524169921875,16382,0,0
literal,1236,16384,16384,0.1,659279,21,3,1650,1656,1639,1663,1,0.0013053417205810547,0.000652313232421875,53,0.0441441535949707,0.0024290084838867188,0,0,0
literal,1236,16384,16384,0.1,659279,21,1,1650,1656,1639,1663,1,0.0005035400390625,0.00014400482177734375,100,0.1168365478515625,0.002819061279296875,0,0,0
literal,1236,16384,16384,0.1,659279,21,4,1650,1656,1639,1663,1,0.002147197723388672,0.00119781494140625,35,0.019974946975708008,0.0094146728515625,16382,0,0
literal,1236,16384,16384,0.1,659279,21,5,1650,1656,1639,1663,1,0.004657745361328125,0.0012969970703125,51,0.1067667007446289,0.001991748809814453,0,0,0
literal,1236,16384,16384,0.1,659279,17,3,1650,1656,1639,1663,1,0.001033782958984375,0.0003509521484375,58,0.01755666732788086,0.00782012939453125,16383,0,0
literal,1236,16384,16384,0.1,659279,22,10,1650,1656,1639,1663,1,0.1869964599609375,0.07763671875,3,0.5010285377502441,0.015289306640625,0,0,0
literal,1236,16384,16384,0.1,659279,23,4,1650,1656,1639,1663,1,0.0048302412033081055,0.0042724609375,23,0.18359529972076416,0.04562520980834961,0,0,0
literal,1236,16384,16384,0.1,659279,20,3,1650,1656,1639,1663,1,0.0013834834098815918,0.000789642333984375,33,0.03568412363529205,0.001682281494140625,16371,0,0
literal,1237,16384,16383,0.1,255903,20,7,1677,1683,1666,1690,1,0.000621795654296875,0.000263214111328125,45,0.0034773945808410645,0.00772857666015625,16382,0,0
literal,1237,16384,16383,0.1,255903,21,11,1677,1683,1666,1690,1,0.2650146484375,0.09765625,2,0.4344139099121094,0.14129638671875,0,0,0
literal,1237,16384,16383,0.1,255903,22,7,1677,1683,1666,1690,1,0.2983989715576172,0.28125,1,0.6674575805664062,0.15095114707946777,1677,1,1
literal,1237,16384,16383,0.1,255903,18,3,1677,1683,1666,1690,1,0.0006736516952514648,0.0001697540283203125,77,0.02600950002670288,0.041229248046875,0,0,0
literal,1237,16384,16383,0.1,255903,17,10,1677,1683,1666,1690,1,0.0031948089599609375,0.00093841552734375,72,0.11996650695800781,0.0094757080078125,0,0,0
literal,1237,16384,16383,0.1,255903,20,8,1677,1683,1666,1690,1,0.0047397613525390625,0.001922607421875,22,0.012737065553665161,0.005047798156738281,16381,0,0
literal,1237,16384,16383,0.1,255903,22,0,1677,1683,1666,1690,1,3.926455974578857e-06,1.3932585716247559e-06,1301,0.00039916113018989563,3.403425216674805e-05,16382,0,0
literal,1237,16384,16383,0.1,255903,22,4,1677,1683,1666,1690,1,0.0002168416976928711,6.818771362304688e-05,55,0.010393977165222168,0.0012350082397460938,16375,0,0
literal,1237,16384,16383,0.1,255903,21,0,1677,1683,1666,1690,1,0.03917694091796875,0.02392578125,2,0.0713343620300293,0.006114959716796875,0,0,0
literal,1237,16384,16383,0.1,255903,20,6,1677,1683,1666,1690,1,0.00017774105072021484,5.745887756347656e-05,83,0.050584614276885986,0.0024852752685546875,0,0,0
literal,1237,16384,16383,0.1,255903,20,9,1677,1683,1666,1690,1,0.0318756103515625,0.009521484375,7,0.03800661116838455,0.0306243896484375,16381,0,0
literal,1237,16384,16383,0.1,255903,21,3,1677,1683,1666,1690,1,0.0027170181274414062,0.00124359130859375,45,0.045899033546447754,0.0023374557495117188,0,0,0
literal,1237,16384,16383,0.1,255903,21,1,1677,1683,1666,1690,1,0.0004774928092956543,0.000274658203125,81,0.11401814222335815,0.0024843215942382812,0,0,0
literal,1237,16384,16383,0.1,255903,21,4,1677,1683,1666,1690,1,0.005294322967529297,0.002777099609375,22,0.02198171615600586,0.008670806884765625,16381,0,0
literal,1237,16384,16383,0.1,255903,21,5,1677,1683,1666,1690,1,0.008758544921875,0.003936767578125,29,0.10523700714111328,0.0014643669128417969,0,0,0
literal,1237,16384,16383,0.1,255903,17,3,1677,1683,1666,1690,1,0.0006966590881347656,0.000278472900390625,62,0.014561891555786133,0.00640106201171875,16382,0,0
literal,1237,16384,16383,0.1,255903,22,10,1677,1683,1666,1690,1,0.3154296875,0.10302734375,1,0.6141359806060791,0.012274742126464844,1678,1,1
literal,1237,16384,16383,0.1,255903,23,4,1677,1683,1666,1690,1,0.0073223114013671875,0.004241943359375,26,0.220284104347229,0.05421733856201172,0,0,0
literal,1237,16384,16383,0.1,255903,20,3,1677,1683,1666,1690,1,0.0026047229766845703,0.0010833740234375,37,0.04432475566864014,0.002933979034423828,16382,0,0
literal,1238,16384,16384,0.1,127404,20,7,1657,1663,1646,1670,1,0.0007862448692321777,0.0003604888916015625,40,0.004235327243804932,0.008365631103515625,16383,0,0
literal,1238,16384,16384,0.1,127404,21,11,1657,1663,1646,1670,1,0.29901123046875,0.126953125,1,0.4839630126953125,0.166259765625,1660,1,1
literal,1238,16384,16384,0.1,127404,22,7,1657,1663,1646,1670,1,0.33886051177978516,0.31640625,1,0.7467764616012573,0.08080142736434937,1657,1,1
literal,1238,16384,16384,0.1,127404,18,3,1657,1663,1646,1670,1,0.00034677982330322266,0.00021839141845703125,70,0.015061616897583008,0.035186767578125,16375,0,0
literal,1238,16384,16384,0.1,127404,17,10,1657,1663,1646,1670,1,0.0019197463989257812,0.0004863739013671875,84,0.10328388214111328,0.00970458984375,0,0,0
literal,1238,16384,16384,0.1,127404,20,8,1657,1663,1646,1670,1,0.0030307769775390625,0.0010833740234375,25,0.011879228055477142,0.0046291351318359375,16382,0,0
literal,1238,16384,16384,0.1,127404,22,0,1657,1663,1646,1670,1,1.4789402484893799e-06,3.855675458908081e-07,3057,0.00019799545407295227,5.1565468311309814e-05,16383,0,0
literal,1238,16384,16384,0.1,127404,22,4,1657,1663,1646,1670,1,0.00044459104537963867,0.00021076202392578125,41,0.007892489433288574,0.0028924942016601562,16376,0,0
literal,1238,16384,16384,0.1,127404,21,0,1657,1663,1646,1670,1,0.020557403564453125,0.007293701171875,5,0.04996490478515625,0.006641387939453125,0,0,0
literal,1238,16384,16384,0.1,127404,20,6,1657,1663,1646,1670,1,0.0001488327980041504,7.772445678710938e-05,84,0.08963274955749512,0.001979351043701172,0,0,0
literal,1238,16384,16384,0.1,127404,20,9,1657,1663,1646,1670,1,0.012805938720703125,0.0047607421875,10,0.017575573176145554,0.01815032958984375,16382,0,0
literal,1238,16384,16384,0.1,127404,21,3,1657,1663,1646,1670,1,0.0029807090759277344,0.0011138916015625,44,0.03921067714691162,0.002597808837890625,0,0,0
literal,1238,16384,16384,0.1,127404,21,1,1657,1663,1646,1670,1,0.0005700588226318359,0.000194549560546875,80,0.13363432884216309,0.0023827552795410156,0,0,0
literal,1238,16384,16384,0.1,127404,21,4,1657,1663,1646,1670,1,0.0023543834686279297,0.00127410888671875,35,0.020294561982154846,0.0109405517578125,16382,0,0
literal,1238,16384,16384,0.1,127404,21,5,1657,1663,1646,1670,1,0.0047550201416015625,0.00225830078125,43,0.10899162292480469,0.0016734600067138672,0,0,0
literal,1238,16384,16384,0.1,127404,17,3,1657,1663,1646,1670,1,0.0012955665588378906,0.000446319580078125,52,0.017998695373535156,0.0071163177490234375,16383,0,0
literal,1238,16384,16384,0.1,127404,22,10,1657,1663,1646,1670,1,0.2061767578125,0.06591796875,5,0.6028673648834229,0.010401487350463867,0,0,0
literal,1238,16384,16384,0.1,127404,23,4,1657,1663,1646,1670,1,0.006457090377807617,0.0023651123046875,30,0.2160196304321289,0.052937984466552734,0,0,0
literal,1238,16384,16384,0.1,127404,20,3,1657,1663,1646,1670,1,0.000812530517578125,0.0003452301025390625,52,0.01896798610687256,0.0013370513916015625,16371,0,0
literal,1239,16384,16384,0.1,178315,20,7,1661,1667,1650,1674,1,0.0011606216430664062,0.000530242919921875,36,0.004418373107910156,0.007457733154296875,16383,0,0
literal,1239,16384,16384,0.1,178315,21,11,1661,1667,1650,1674,1,0.2861328125,0.10498046875,2,0.47962474822998047,0.133636474609375,0,0,0
literal,1239,16384,16384,0.1,178315,22,7,1661,1667,1650,1674,1,0.39223766326904297,0.36328125,1,0.7415921688079834,0.09767746925354004,1661,1,1
literal,1239,16384,16384,0.1,178315,18,3,1661,1667,1650,1674,1,0.0003864169120788574,0.00014591217041015625,71,0.021657347679138184,0.029937744140625,0,0,0
literal,1239,16384,16384,0.1,178315,17,10,1661,1667,1650,1674,1,0.0018310546875,0.0005035400390625,87,0.10464859008789062,0.00931549072265625,0,0,0
literal,1239,16384,16384,0.1,178315,20,8,1661,1667,1650,1674,1,0.002361297607421875,0.000850677490234375,26,0.009269237518310547,0.00389862060546875,16382,0,0
literal,1239,16384,16384,0.1,178315,22,0,1661,1667,1650,1674,1,7.893424481153488e-06,5.155801773071289e-06,552,0.00026206066831946373,4.654005169868469e-05,16383,0,0
literal,1239,16384,16384,0.1,178315,22,4,1661,1667,1650,1674,1,0.00045418739318847656,0.0001697540283203125,46,0.013928532600402832,0.0033197402954101562,16376,0,0
literal,1239,16384,16384,0.1,178315,21,0,1661,1667,1650,1674,1,0.0231170654296875,0.01165771484375,3,0.047968387603759766,0.0045986175537109375,0,0,0
literal,1239,16384,16384,0.1,178315,20,6,1661,1667,1650,1674,1,0.00017189979553222656,6.532669067382812e-05,89,0.06733053922653198,0.0030660629272460938,0,0,0
literal,1239,16384,16384,0.1,178315,20,9,1661,1667,1650,1674,1,0.017333984375,0.00482177734375,9,0.021511893719434738,0.016157150268554688,16382,0,0
literal,1239,16384,16384,0.1,178315,21,3,1661,1667,1650,1674,1,0.0025758743286132812,0.00124359130859375,42,0.0568351149559021,0.0021982192993164062,0,0,0
literal,1239,16384,16384,0.1,178315,21,1,1661,1667,1650,1674,1,0.0005044937133789062,0.0001850128173828125,82,0.1275644302368164,0.0018644332885742188,0,0,0
literal,1239,16384,16384,0.1,178315,21,4,1661,1667,1650,1674,1,0.0028634071350097656,0.001953125,26,0.021876260638237,0.0067920684814453125,16382,0,0
literal,1239,16384,16384,0.1,178315,21,5,1661,1667,1650,1674,1,0.006214141845703125,0.0024871826171875,39,0.10674858093261719,0.0017502307891845703,0,0,0
literal,1239,16384,16384,0.1,178315,17,3,1661,1667,1650,1674,1,0.0008368492126464844,0.0003147125244140625,60,0.015960216522216797,0.007930755615234375,16383,0,0
literal,1239,16384,16384,0.1,178315,22,10,1661,1667,1650,1674,1,0.1932373046875,0.05322265625,6,0.5340808629989624,0.01643991470336914,0,0,0
literal,1239,16384,16384,0.1,178315,23,4,1661,1667,1650,1674,1,0.004221916198730469,0.001800537109375,35,0.23298180103302002,0.04544258117675781,0,0,0
literal,1239,16384,16384,0.1,178315,20,3,1661,1667,1650,1674,1,0.00130385160446167,0.0006103515625,39,0.023167788982391357,0.002533555030822754,16371,0,0
literal,1240,16384,16384,0.1,779361,20,7,1643,1649,1632,1656,1,0.0007538199424743652,0.0004062652587890625,38,0.003510773181915283,0.006870269775390625,16383,0,0
literal,1240,16384,16384,0.1,779361,21,11,1643,1649,1632,1656,1,0.3316650390625,0.09814453125,2,0.523625373840332,0.09234619140625,0,0,0
literal,1240,16384,16384,0.1,779361,22,7,1643,1649,1632,1656,1,0.49386346340179443,0.490234375,1,0.8097169399261475,0.0678076446056366,1643,1,1
literal,1240,16384,16384,0.1,779361,18,3,1643,1649,1632,1656,1,0.0005440711975097656,0.00023555755615234375,68,0.021541059017181396,0.02904510498046875,16373,0,0
literal,1240,16384,16384,0.1,779361,17,10,1643,1649,1632,1656,1,0.0021810531616210938,0.00063323974609375,82,0.1195516586303711,0.01047515869140625,0,0,0
literal,1240,16384,16384,0.1,779361,20,8,1643,1649,1632,1656,1,0.0029859542846679688,0.00101470947265625,27,0.010364800691604614,0.0031280517578125,16382,0,0
literal,1240,16384,16384,0.1,779361,22,0,1643,1649,1632,1656,1,4.895031452178955e-05,1.633167266845703e-05,135,0.0003049597144126892,2.8192996978759766e-05,16383,0,0
literal,1240,16384,16384,0.1,779361,22,4,1643,1649,1632,1656,1,0.0002707242965698242,7.2479248046875e-05,52,0.0070510804653167725,0.0014238357543945312,16376,0,0
literal,1240,16384,16384,0.1,779361,21,0,1643,1649,1632,1656,1,0.026153564453125,0.01214599609375,5,0.053063154220581055,0.00411224365234375,0,0,0
literal,1240,16384,16384,0.1,779361,20,6,1643,1649,1632,1656,1,0.00019100308418273926,6.031990051269531e-05,87,0.06020888686180115,0.0017781257629394531,0,0,0
literal,1240,16384,16384,0.1,779361,20,9,1643,1649,1632,1656,1,0.023097991943359375,0.01080322265625,6,0.028697233647108078,0.01711273193359375,16382,0,0
literal,1240,16384,16384,0.1,779361,21,3,1643,1649,1632,1656,1,0.0014476776123046875,0.000682830810546875,48,0.06344711780548096,0.0019812583923339844,0,0,0
literal,1240,16384,16384,0.1,779361,21,1,1643,1649,1632,1656,1,0.0004565715789794922,0.00010728836059570312,99,0.11376643180847168,0.0015516281127929688,0,0,0
literal,1240,16384,16384,0.1,779361,21,4,1643,1649,1632,1656,1,0.0037107467651367188,0.001953125,29,0.02450844645500183,0.006855010986328125,16382,0,0
literal,1240,16384,16384,0.1,779361,21,5,1643,1649,1632,1656,1,0.007312774658203125,0.002166748046875,42,0.11499691009521484,0.0011897087097167969,0,0,0
literal,1240,16384,16384,0.1,779361,17,3,1643,1649,1632,1656,1,0.0008339881896972656,0.000213623046875,68,0.01715993881225586,0.006107330322265625,16383,0,0
literal,1240,16384,16384,0.1,779361,22,10,1643,1649,1632,1656,1,0.115509033203125,0.05078125,8,0.50477135181427,0.010271549224853516,0,0,0
literal,1240,16384,16384,0.1,779361,23,4,1643,1649,1632,1656,1,0.009178400039672852,0.008544921875,18,0.2507501244544983,0.024381637573242188,0,0,0
literal,1240,16384,16384,0.1,779361,20,3,1643,1649,1632,1656,1,0.003423333168029785,0.002593994140625,23,0.04496389627456665,0.0018050670623779297,16373,0,0
literal,1241,16384,16384,0.1,731022,20,7,1686,1692,1675,1699,1,0.0005528926849365234,0.000217437744140625,46,0.003632664680480957,0.007366180419921875,16383,0,0
literal,1241,16384,16384,0.1,731022,21,11,1686,1692,1675,1699,1,0.2332763671875,0.06787109375,3,0.4512195587158203,0.10980224609375,0,0,0
literal,1241,16384,16384,0.1,731022,22,7,1686,1692,1675,1699,1,0.3169950544834137,0.314453125,1,0.6807600259780884,0.14325851202011108,1686,1,1
literal,1241,16384,16384,0.1,731022,18,3,1686,1692,1675,1699,1,0.0003293752670288086,0.00014400482177734375,72,0.019028067588806152,0.02736663818359375,0,0,0
literal,1241,16384,16384,0.1,731022,17,10,1686,1692,1675,1699,1,0.002285003662109375,0.00066375732421875,81,0.12750244140625,0.0111236572265625,0,0,0
literal,1241,16384,16384,0.1,731022,20,8,1686,1692,1675,1699,1,0.0029096603393554688,0.00101470947265625,31,0.013121366500854492,0.0034942626953125,16382,0,0
literal,1241,16384,16384,0.1,731022,22,0,1686,1692,1675,1699,1,1.547113060951233e-05,1.0251998901367188e-05,206,0.0006980933248996735,2.9394403100013733e-05,16383,0,0
literal,1241,16384,16384,0.1,731022,22,4,1686,1692,1675,1699,1,0.00022935867309570312,6.818771362304688e-05,51,0.008429139852523804,0.0011250972747802734,16376,0,0
literal,1241,16384,16384,0.1,731022,21,0,1686,1692,1675,1699,1,0.029022216796875,0.0142822265625,5,0.06925582885742188,0.00536346435546875,0,0,0
literal,1241,16384,16384,0.1,731022,20,6,1686,1692,1675,1699,1,8.785724639892578e-05,2.562999725341797e-05,90,0.09716111421585083,0.0013532638549804688,0,0,0
literal,1241,16384,16384,0.1,731022,20,9,1686,1692,1675,1699,1,0.017444610595703125,0.007080078125,8,0.02607305720448494,0.017116546630859375,16382,0,0
literal,1241,16384,16384,0.1,731022,21,3,1686,1692,1675,1699,1,0.0017046928405761719,0.0004558563232421875,54,0.042692989110946655,0.0018787384033203125,0,0,0
literal,1241,16384,16384,0.1,731022,21,1,1686,1692,1675,1699,1,0.0002969503402709961,9.775161743164062e-05,96,0.13559091091156006,0.0014290809631347656,0,0,0
literal,1241,16384,16384,0.1,731022,21,4,1686,1692,1675,1699,1,0.0022497177124023438,0.00128173828125,34,0.02745234966278076,0.005306243896484375,16383,0,0
literal,1241,16384,16384,0.1,731022,21,5,1686,1692,1675,1699,1,0.0055408477783203125,0.0024261474609375,43,0.1324453353881836,0.0007622241973876953,0,0,0
literal,1241,16384,16384,0.1,731022,17,3,1686,1692,1675,1699,1,0.0007066726684570312,0.00025177001953125,62,0.014709115028381348,0.00783538818359375,16383,0,0
literal,1241,16384,16384,0.1,731022,22,10,1686,1692,1675,1699,1,0.157257080078125,0.06689453125,4,0.5090174674987793,0.00936269760131836,0,0,0
literal,1241,16384,16384,0.1,731022,23,4,1686,1692,1675,1699,1,0.01350259780883789,0.01190185546875,17,0.28857094049453735,0.027500152587890625,0,0,0
literal,1241,16384,16384,0.1,731022,20,3,1686,1692,1675,1699,1,0.0011756569147109985,0.0009307861328125,44,0.04043896496295929,0.0017070770263671875,16383,0,0
alias,101234,16384,16384,0.1,476403,20,7,1661,1667,1646,1674,1,0.0013279914855957031,0.000385284423828125,46,0.004550576210021973,0.012045860290527344,16383,0,0
alias,101234,16384,16384,0.1,476403,21,11,1661,1667,1646,1674,1,0.4342041015625,0.12255859375,2,0.6065292358398438,0.14306640625,0,0,0
alias,101234,16384,16384,0.1,476403,22,7,1661,1667,1646,1674,1,0.907860279083252,0.90234375,1,0.9752838611602783,0.0063643306493759155,1661,1,1
alias,101234,16384,16384,0.1,476403,18,3,1661,1667,1646,1674,1,0.0010991096496582031,0.0004367828369140625,75,0.03233790397644043,0.01711273193359375,0,0,0
alias,101234,16384,16384,0.1,476403,17,10,1661,1667,1646,1674,1,0.0018320083618164062,0.00067138671875,90,0.11806583404541016,0.007965087890625,0,0,0
alias,101234,16384,16384,0.1,476403,20,8,1661,1667,1646,1674,1,0.003915309906005859,0.00274658203125,17,0.009557738900184631,0.0026230812072753906,16382,0,0
alias,101234,16384,16384,0.1,476403,22,0,1661,1667,1646,1674,1,1.6473932191729546e-06,1.1175870895385742e-06,2022,0.00018239568453282118,2.5272369384765625e-05,16383,0,0
alias,101234,16384,16384,0.1,476403,22,4,1661,1667,1646,1674,1,0.0018877983093261719,0.000579833984375,46,0.024971961975097656,0.0047321319580078125,16383,0,0
alias,101234,16384,16384,0.1,476403,21,0,1661,1667,1646,1674,1,0.0740966796875,0.0177001953125,2,0.16292285919189453,0.0020503997802734375,0,0,0
alias,101234,16384,16384,0.1,476403,20,6,1661,1667,1646,1674,1,0.00022423267364501953,9.059906005859375e-05,74,0.12206798791885376,0.0008918046951293945,0,0,0
alias,101234,16384,16384,0.1,476403,20,9,1661,1667,1646,1674,1,0.006359100341796875,0.00183868408203125,10,0.008797597140073776,0.0060634613037109375,16382,0,0
alias,101234,16384,16384,0.1,476403,21,3,1661,1667,1646,1674,1,0.005001068115234375,0.002838134765625,29,0.039311110973358154,0.0017232894897460938,0,0,0
alias,101234,16384,16384,0.1,476403,21,1,1661,1667,1646,1674,1,0.0003679990768432617,0.00017642974853515625,80,0.12005174160003662,0.0015034675598144531,0,0,0
alias,101234,16384,16384,0.1,476403,21,4,1661,1667,1646,1674,1,0.012897491455078125,0.00323486328125,28,0.07239711284637451,0.0044384002685546875,16382,0,0
alias,101234,16384,16384,0.1,476403,21,5,1661,1667,1646,1674,1,0.01788330078125,0.004638671875,34,0.18903541564941406,0.0021924972534179688,0,0,0
