variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,gold_span_start,gold_span_end,needle_span_start,needle_span_end,n_distractor_spans,gold_mass,gold_max,gold_rank,needle_mass,distractor_mass,argmax_token_index,argmax_in_gold,argmax_in_needle
literal,1240,16384,16384,0.9,779361,21,1,14683,14689,14672,14696,1,0.0005216598510742188,0.000164031982421875,87,0.0412750244140625,0.0012073516845703125,0,0,0
literal,1240,16384,16384,0.9,779361,21,4,14683,14689,14672,14696,1,0.0104522705078125,0.0028839111328125,24,0.0456780344247818,0.004543304443359375,16382,0,0
literal,1240,16384,16384,0.9,779361,21,5,14683,14689,14672,14696,1,0.00608062744140625,0.00153350830078125,45,0.08192253112792969,0.0006592273712158203,0,0,0
literal,1240,16384,16384,0.9,779361,17,3,14683,14689,14672,14696,1,0.0009999275207519531,0.0003070831298828125,62,0.017487287521362305,0.007228851318359375,16383,0,0
literal,1240,16384,16384,0.9,779361,22,10,14683,14689,14672,14696,1,0.0701904296875,0.02197265625,12,0.6032272577285767,0.0026972293853759766,14690,0,1
literal,1240,16384,16384,0.9,779361,23,4,14683,14689,14672,14696,1,0.026361465454101562,0.02294921875,10,0.31853675842285156,0.008784055709838867,0,0,0
literal,1240,16384,16384,0.9,779361,20,3,14683,14689,14672,14696,1,0.0018765926361083984,0.0007781982421875,44,0.03721490502357483,0.001630544662475586,16383,0,0
literal,1241,16384,16384,0.9,731022,20,7,14723,14729,14712,14736,1,0.0008823871612548828,0.000209808349609375,50,0.008311867713928223,0.00907135009765625,16383,0,0
literal,1241,16384,16384,0.9,731022,21,11,14723,14729,14712,14736,1,0.687255859375,0.1865234375,1,0.7772040367126465,0.0373992919921875,14724,1,1
literal,1241,16384,16384,0.9,731022,22,7,14723,14729,14712,14736,1,0.46787333488464355,0.4609375,1,0.8857971429824829,0.02223828434944153,14723,1,1
literal,1241,16384,16384,0.9,731022,18,3,14723,14729,14712,14736,1,0.0083465576171875,0.002197265625,43,0.1303766369819641,0.01082611083984375,16375,0,0
literal,1241,16384,16384,0.9,731022,17,10,14723,14729,14712,14736,1,0.0023136138916015625,0.000583648681640625,80,0.14661598205566406,0.00743865966796875,0,0,0
literal,1241,16384,16384,0.9,731022,20,8,14723,14729,14712,14736,1,0.0017161369323730469,0.000762939453125,29,0.006225000135600567,0.0012760162353515625,16383,0,0
literal,1241,16384,16384,0.9,731022,22,0,14723,14729,14712,14736,1,9.294599294662476e-06,2.5033950805664062e-06,970,5.203974433243275e-05,5.300343036651611e-05,16383,0,0
literal,1241,16384,16384,0.9,731022,22,4,14723,14729,14712,14736,1,0.0010933876037597656,0.00054168701171875,23,0.005657210946083069,0.0014564990997314453,16376,0,0
literal,1241,16384,16384,0.9,731022,21,0,14723,14729,14712,14736,1,0.02325439453125,0.00762939453125,6,0.052902817726135254,0.006130218505859375,0,0,0
literal,1241,16384,16384,0.9,731022,20,6,14723,14729,14712,14736,1,0.00037729740142822266,0.00011968612670898438,72,0.047425270080566406,0.00023758411407470703,0,0,0
literal,1241,16384,16384,0.9,731022,20,9,14723,14729,14712,14736,1,0.0145721435546875,0.0038299560546875,12,0.023078851401805878,0.018079757690429688,16382,0,0
literal,1241,16384,16384,0.9,731022,21,3,14723,14729,14712,14736,1,0.00020951032638549805,8.392333984375e-05,75,0.014074161648750305,0.0013594627380371094,0,0,0
literal,1241,16384,16384,0.9,731022,21,1,14723,14729,14712,14736,1,0.0004252195358276367,0.0001926422119140625,81,0.0573805570602417,0.0011148452758789062,0,0,0
literal,1241,16384,16384,0.9,731022,21,4,14723,14729,14712,14736,1,0.013195037841796875,0.006591796875,15,0.051170408725738525,0.00363922119140625,16383,0,0
literal,1241,16384,16384,0.9,731022,21,5,14723,14729,14712,14736,1,0.0036106109619140625,0.00121307373046875,53,0.07260370254516602,0.0004246234893798828,0,0,0
literal,1241,16384,16384,0.9,731022,17,3,14723,14729,14712,14736,1,0.001293182373046875,0.000560760498046875,46,0.02058720588684082,0.007843017578125,16383,0,0
literal,1241,16384,16384,0.9,731022,22,10,14723,14729,14712,14736,1,0.090576171875,0.0269775390625,11,0.5989847183227539,0.0020606517791748047,0,0,0
literal,1241,16384,16384,0.9,731022,23,4,14723,14729,14712,14736,1,0.025936126708984375,0.017822265625,12,0.28277158737182617,0.007510662078857422,0,0,0
literal,1241,16384,16384,0.9,731022,20,3,14723,14729,14712,14736,1,0.001399993896484375,0.000553131103515625,51,0.034149169921875,0.0010830163955688477,16383,0,0
alias,101234,16384,16384,0.9,476403,20,7,14704,14710,14689,14717,1,0.000629425048828125,0.00014400482177734375,63,0.00532609224319458,0.013138294219970703,16383,0,0
alias,101234,16384,16384,0.9,476403,21,11,14704,14710,14689,14717,1,0.666259765625,0.1767578125,1,0.7082533836364746,0.076873779296875,14706,1,1
alias,101234,16384,16384,0.9,476403,22,7,14704,14710,14689,14717,1,0.8995599746704102,0.87890625,1,0.9697885513305664,0.007910072803497314,14704,1,1
alias,101234,16384,16384,0.9,476403,18,3,14704,14710,14689,14717,1,0.008839607238769531,0.004608154296875,34,0.16236019134521484,0.0061321258544921875,14688,0,0
alias,101234,16384,16384,0.9,476403,17,10,14704,14710,14689,14717,1,0.0013170242309570312,0.000507354736328125,91,0.14709949493408203,0.00458526611328125,0,0,0
alias,101234,16384,16384,0.9,476403,20,8,14704,14710,14689,14717,1,0.0006260871887207031,0.00013256072998046875,40,0.0013939817436039448,0.0014200210571289062,16382,0,0
alias,101234,16384,16384,0.9,476403,22,0,14704,14710,14689,14717,1,1.7557758837938309e-06,7.078051567077637e-07,2779,6.495951674878597e-05,3.960728645324707e-05,0,0,0
alias,101234,16384,16384,0.9,476403,22,4,14704,14710,14689,14717,1,0.0080718994140625,0.00299072265625,22,0.01944291591644287,0.01181793212890625,0,0,0
alias,101234,16384,16384,0.9,476403,21,0,14704,14710,14689,14717,1,0.049713134765625,0.01129150390625,5,0.1253502368927002,0.0031747817993164062,0,0,0
alias,101234,16384,16384,0.9,476403,20,6,14704,14710,14689,14717,1,0.00043213367462158203,0.0002231597900390625,62,0.03822355717420578,0.0004788041114807129,0,0,0
alias,101234,16384,16384,0.9,476403,20,9,14704,14710,14689,14717,1,0.0006098747253417969,0.0001735687255859375,15,0.0010742153972387314,0.001384735107421875,16382,0,0
alias,101234,16384,16384,0.9,476403,21,3,14704,14710,14689,14717,1,0.0004996061325073242,0.00016689300537109375,82,0.010110169649124146,0.0034360885620117188,0,0,0
alias,101234,16384,16384,0.9,476403,21,1,14704,14710,14689,14717,1,0.00037860870361328125,9.107589721679688e-05,91,0.04124045372009277,0.001674652099609375,0,0,0
alias,101234,16384,16384,0.9,476403,21,4,14704,14710,14689,14717,1,0.04986572265625,0.01470947265625,11,0.14303290843963623,0.005295753479003906,16382,0,0
alias,101234,16384,16384,0.9,476403,21,5,14704,14710,14689,14717,1,0.009990692138671875,0.002655029296875,41,0.10758256912231445,0.0022361278533935547,0,0,0
